,,2000,2000,2000,2000,2000,2000,2000,2000,2000,2010,2010,2010,2010,2010,2010,2010,2010,2010
,,dec_1,dec_2,dec_3,dec_4,dec_5,dec_6,dec_7,dec_8,dec_9,dec_1,dec_2,dec_3,dec_4,dec_5,dec_6,dec_7,dec_8,dec_9
state,county,,,,,,,,,,,,,,,,,,
1.0,93.0,1997.0,2078.0,1993.0,2334.0,2229.0,2031.0,1465.0,918.0,406.0,1880.0,2024.0,1591.0,1864.0,2259.0,2159.0,1927.0,1115.0,474.0
1.0,95.0,5861.0,5728.0,5295.0,6018.0,5790.0,4702.0,3518.0,2214.0,883.0,6539.0,6791.0,5869.0,5881.0,6314.0,5971.0,4685.0,2701.0,1092.0
1.0,97.0,31004.0,30961.0,26250.0,26932.0,28519.0,20925.0,13484.0,9206.0,3761.0,28524.0,30366.0,27303.0,24975.0,26547.0,27573.0,18771.0,9726.0,4589.0
1.0,99.0,1905.0,1946.0,1344.0,1554.0,1658.0,1324.0,930.0,627.0,288.0,1492.0,1897.0,1165.0,1227.0,1510.0,1602.0,1262.0,656.0,298.0
1.0,101.0,16016.0,17272.0,17618.0,15812.0,15029.0,11084.0,6885.0,4632.0,2010.0,15959.0,16279.0,17626.0,14689.0,14293.0,13748.0,9300.0,4837.0,2436.0
1.0,103.0,7796.0,8076.0,6992.0,8562.0,8602.0,6641.0,4179.0,2593.0,1010.0,7834.0,8275.0,7466.0,7850.0,8710.0,8181.0,5891.0,3244.0,1435.0
1.0,105.0,919.0,1077.0,614.0,616.0,675.0,554.0,498.0,288.0,169.0,693.0,941.0,623.0,485.0,555.0,658.0,524.0,344.0,157.0
1.0,107.0,1512.0,1661.0,1098.0,1254.0,1453.0,1064.0,883.0,616.0,268.0,1229.0,1401.0,1064.0,970.0,1288.0,1483.0,1040.0,630.0,323.0
1.0,109.0,1979.0,2353.0,2478.0,1786.0,1819.0,1522.0,1045.0,714.0,289.0,1795.0,2519.0,3593.0,1600.0,1702.0,1857.0,1500.0,788.0,346.0
1.0,111.0,1549.0,1665.0,1335.0,1429.0,1603.0,1275.0,986.0,665.0,303.0,1477.0,1669.0,1146.0,1262.0,1511.0,1638.0,1326.0,759.0,316.0
1.0,113.0,3742.0,3744.0,3217.0,3445.0,3449.0,2548.0,1898.0,1217.0,444.0,3851.0,3867.0,3574.0,3204.0,3405.0,3386.0,2293.0,1185.0,522.0
1.0,115.0,4616.0,4832.0,4210.0,5247.0,5086.0,4039.0,2615.0,1540.0,467.0,5719.0,5656.0,5069.0,6030.0,6422.0,5716.0,4287.0,2240.0,765.0
1.0,117.0,10980.0,10178.0,9182.0,12036.0,11768.0,8480.0,4347.0,2507.0,778.0,14011.0,13893.0,11615.0,14411.0,14513.0,12833.0,8561.0,4017.0,1703.0
1.0,119.0,1206.0,1237.0,1008.0,792.0,905.0,642.0,458.0,339.0,208.0,746.0,1094.0,1004.0,606.0,726.0,961.0,587.0,358.0,179.0
1.0,121.0,5392.0,5914.0,5306.0,5856.0,6133.0,4790.0,3148.0,1930.0,815.0,5022.0,5758.0,4709.0,5435.0,5870.0,5844.0,4311.0,2212.0,916.0
1.0,123.0,2817.0,2829.0,2190.0,2674.0,2960.0,2594.0,1765.0,1279.0,596.0,2429.0,2876.0,2172.0,2278.0,2780.0,3078.0,2542.0,1383.0,652.0
1.0,125.0,10956.0,12391.0,15509.0,10748.0,11344.0,8200.0,5066.0,3713.0,1442.0,11860.0,14784.0,20652.0,11702.0,10916.0,11333.0,7538.0,3686.0,1929.0
1.0,127.0,4681.0,4802.0,4418.0,4979.0,5072.0,4334.0,3139.0,1980.0,712.0,4049.0,4556.0,3731.0,4050.0,4730.0,4824.0,3702.0,2181.0,845.0
1.0,129.0,1471.0,1501.0,1061.0,1193.0,1224.0,1081.0,710.0,441.0,187.0,1125.0,1456.0,971.0,951.0,1202.0,1213.0,984.0,546.0,208.0
1.0,131.0,1116.0,1167.0,700.0,786.0,801.0,649.0,432.0,324.0,167.0,808.0,1009.0,590.0,586.0,661.0,824.0,601.0,309.0,130.0
1.0,133.0,1603.0,1735.0,1492.0,1901.0,1720.0,1642.0,1142.0,681.0,250.0,1411.0,1575.0,1232.0,1422.0,1834.0,1775.0,1594.0,880.0,298.0
2.0,13.0,121.0,163.0,261.0,467.0,388.0,252.0,75.0,19.0,4.0,123.0,103.0,395.0,326.0,550.0,397.0,150.0,32.0,17.0
2.0,16.0,266.0,278.0,516.0,1025.0,837.0,444.0,115.0,30.0,2.0,219.0,278.0,608.0,663.0,896.0,719.0,292.0,42.0,6.0
2.0,20.0,21334.0,21135.0,19279.0,22399.0,23027.0,14719.0,5905.0,2970.0,900.0,21891.0,21397.0,25879.0,20301.0,21049.0,20839.0,11355.0,3861.0,1637.0
2.0,50.0,1889.0,1757.0,1073.0,1307.0,1151.0,739.0,306.0,199.0,79.0,1830.0,1703.0,1309.0,993.0,1189.0,1030.0,564.0,193.0,87.0
2.0,60.0,96.0,119.0,61.0,114.0,158.0,86.0,34.0,14.0,3.0,51.0,71.0,65.0,56.0,97.0,121.0,58.0,17.0,4.0
2.0,68.0,112.0,150.0,130.0,189.0,273.0,168.0,60.0,11.0,8.0,123.0,106.0,68.0,136.0,182.0,221.0,125.0,36.0,5.0
2.0,70.0,536.0,521.0,254.0,417.0,396.0,232.0,118.0,69.0,24.0,463.0,477.0,352.0,251.0,339.0,361.0,173.0,91.0,34.0
2.0,90.0,6964.0,7292.0,7887.0,6976.0,6838.0,4402.0,1719.0,852.0,287.0,7681.0,6803.0,10806.0,7226.0,6469.0,6857.0,3922.0,1259.0,508.0
